fov,y,x,probability,object_intensity,nucleus_id
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,787.0,586.0,0.4789,0.4296,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,786.9371,501.0468,0.7365,0.445,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,786.9186,442.9082,0.5222,0.413,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,786.5653,348.3923,0.5304,0.4608,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,785.8856,723.6783,0.6759,0.5007,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,786.0,665.0,0.4574,0.4657,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,785.8427,334.0372,0.7241,0.4869,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,785.0143,295.5424,0.5062,0.3458,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,784.1476,307.0315,0.5561,0.3567,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,783.2983,679.6304,0.5041,0.4861,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,783.0,508.0,0.4191,0.336,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,782.3903,697.0341,0.5837,0.6052,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,782.317,277.2941,0.5105,0.329,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,781.1212,688.587,0.7553,0.7329,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,779.6918,368.2932,0.5274,0.4631,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,780.0142,581.5084,0.4948,0.44,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,778.5135,563.4181,0.4847,0.431,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,778.5601,717.3543,0.5395,0.5294,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,777.9355,524.7361,0.4929,0.3793,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,777.8994,348.9318,0.4913,0.3561,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,778.0476,299.3547,0.5327,0.3898,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,777.0,705.0,0.4744,0.4766,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,776.8004,672.7891,0.8239,0.7459,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,777.0,663.0,0.4063,0.4677,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,775.6108,729.5256,0.5186,0.4202,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,776.2954,597.8811,0.4987,0.4401,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,776.0836,513.1715,0.5012,0.3548,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,776.0207,434.4659,0.5089,0.458,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,776.0,409.0,0.4538,0.4476,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,775.8551,308.6032,0.7805,0.625,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,773.9784,504.0018,0.5076,0.3687,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,773.0213,679.9764,0.8128,0.7112,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,772.0,697.0,0.4179,0.4672,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,772.3702,550.4685,0.5103,0.4676,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,771.9629,442.1018,0.6048,0.4848,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,771.2935,338.2524,0.5068,0.4098,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,771.0,710.0,0.4387,0.4653,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,771.4696,665.6501,0.52,0.5579,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,771.6606,585.8879,0.4946,0.4505,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,771.0648,574.3709,0.5938,0.4945,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,769.8023,688.0246,0.7595,0.6729,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,770.2117,524.9859,0.5048,0.3362,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,770.2476,414.0776,0.4723,0.4501,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,769.8448,325.8216,0.472,0.4082,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,770.1279,317.5149,0.7037,0.5434,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,769.0508,705.9208,0.5058,0.5189,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,769.4609,428.611,0.5684,0.5328,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,768.9784,349.9919,0.534,0.5507,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,767.918,737.8761,0.8829,0.7336,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,766.9673,515.1751,0.7796,0.4608,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,765.6053,631.9545,0.501,0.3959,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,765.0,560.0,0.4028,0.3819,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,764.6229,346.1899,0.4882,0.4543,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,764.0963,697.6979,0.4846,0.475,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,762.2869,313.9305,0.4865,0.3894,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,761.6517,706.7833,0.4781,0.5414,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,761.4477,687.3301,0.7429,0.8608,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,762.0,390.0,0.4913,0.433,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,760.0,655.0,0.4294,0.5656,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,760.0,584.0,0.434,0.4306,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,758.0906,736.7442,0.4937,0.3753,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,757.9437,673.7383,0.707,0.6304,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,756.4593,709.3948,0.6567,0.7485,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,756.0642,700.6083,0.5063,0.4931,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,756.3287,558.1056,0.4797,0.3806,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,755.1253,375.7159,0.4703,0.4403,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,755.9638,347.9313,0.5583,0.4145,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,756.2835,316.312,0.6155,0.6841,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,754.5164,547.2169,0.6202,0.4412,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,754.4429,454.5831,0.4925,0.3833,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,753.0273,686.2657,0.4679,0.4492,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,753.0717,334.3487,0.495,0.3997,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,751.0,565.0,0.4272,0.433,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,751.0,323.0,0.4468,0.3625,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,750.8874,369.385,0.4838,0.4314,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,749.3833,311.6065,0.5265,0.4338,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,748.5895,735.4762,0.483,0.4374,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,749.5102,673.6107,0.4929,0.5122,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,749.1092,444.8439,0.5096,0.413,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,748.9852,337.8504,0.504,0.4133,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,748.0,629.0,0.4075,0.4579,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,746.6599,725.0877,0.7471,0.5785,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,746.9762,709.9993,0.5717,0.6488,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,747.0,459.0,0.4262,0.3106,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,745.9689,615.9991,0.6295,0.4897,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,743.2965,734.9802,0.5043,0.4821,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,744.1412,583.1641,0.5076,0.4263,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,743.7795,359.2497,0.5193,0.3999,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,742.6189,449.904,0.4898,0.3834,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,743.2656,384.787,0.4902,0.3663,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,743.2226,341.3347,0.5201,0.43,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,740.5106,647.4737,0.4883,0.4973,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,741.0,409.0,0.4836,0.3897,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,740.6057,333.0797,0.7778,0.7504,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,740.0,686.0,0.4689,0.4791,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,738.0,718.0,0.4373,0.4508,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,738.1517,639.8502,0.4979,0.5229,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,737.4398,306.9898,0.5106,0.3766,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,736.799,315.8885,0.6253,0.4034,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,735.8733,362.0046,0.7132,0.4681,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,735.6151,740.4271,0.5047,0.438,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,735.0793,398.3006,0.7671,0.5082,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,733.4757,733.1116,0.5254,0.4954,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,733.9867,324.3135,0.5994,0.4335,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,733.0,654.0,0.4779,0.4956,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,732.5687,616.4262,0.5204,0.4885,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,734.1888,336.6872,0.4906,0.3603,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,731.8362,631.767,0.5059,0.5383,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,731.5858,575.0438,0.4932,0.3995,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,732.1247,347.9863,0.5008,0.3901,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,730.0352,446.061,0.8415,0.6789,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,728.9426,343.3474,0.4998,0.3999,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,729.2228,330.9704,0.6592,0.4809,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,728.1304,459.6744,0.6668,0.4866,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,727.9972,425.8273,0.8539,0.5684,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,724.853,434.0755,0.8012,0.589,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,724.8722,415.1496,0.7832,0.5022,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,725.0,354.0,0.4511,0.3149,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,723.0,687.0,0.4529,0.4786,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,720.284,639.9994,0.7092,0.624,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,719.3272,705.8213,0.472,0.4209,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,718.0,368.0,0.4401,0.3922,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,718.0,359.0,0.4384,0.3492,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,716.543,673.0028,0.6059,0.5654,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,717.5209,623.1522,0.4731,0.4787,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,716.9097,604.9886,0.5414,0.5282,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,715.9345,435.4772,0.697,0.4421,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,713.2308,727.712,0.4711,0.407,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,714.0,310.0,0.4453,0.3037,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,713.187,693.2975,0.5138,0.5586,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,713.0,623.0,0.4703,0.5001,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,712.7462,460.6949,0.5173,0.3047,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,713.3322,343.499,0.5483,0.4274,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,711.702,713.9836,0.7858,0.5612,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,710.4476,359.2772,0.5136,0.3685,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,709.9291,703.2611,0.496,0.4117,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,709.0016,613.311,0.5684,0.5422,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,709.5756,335.9351,0.5039,0.3535,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,708.0691,656.5151,0.7149,0.6514,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,708.2594,644.27,0.5085,0.5179,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,707.8812,437.1097,0.8445,0.514,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,707.5508,311.876,0.5673,0.366,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,706.503,681.9949,0.5029,0.4868,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,705.9823,634.7063,0.6179,0.5826,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,705.336,671.466,0.5935,0.5788,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,705.0132,604.673,0.5038,0.4659,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,705.0,423.0,0.4654,0.3992,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,704.8266,372.9425,0.5017,0.3727,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,702.2355,384.3855,0.4836,0.3984,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,701.8507,432.1095,0.7809,0.5598,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,701.7109,413.7878,0.5251,0.4435,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,700.7297,393.6942,0.5018,0.403,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,698.935,622.6444,0.4929,0.4953,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,698.8617,418.0818,0.4934,0.4007,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,699.0,312.0,0.408,0.2859,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,698.0,694.0,0.4614,0.4169,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,697.9838,449.0118,0.9066,0.4719,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,695.4034,398.6189,0.6519,0.5803,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,695.9347,358.8709,0.568,0.3715,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,695.996,707.8352,0.4877,0.3917,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,695.2755,370.7834,0.5429,0.3893,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,694.3246,340.7417,0.5032,0.3415,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,690.9016,428.7495,0.5003,0.4421,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,688.8452,695.8714,0.4896,0.4246,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,688.6651,433.4691,0.6711,0.5357,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,688.6306,636.7195,0.5055,0.5078,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,688.0101,371.0007,0.9123,0.6082,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,687.0,408.0,0.4336,0.3816,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,686.168,661.9071,0.676,0.6388,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,685.1094,686.7395,0.5307,0.4978,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,684.9838,643.0024,0.5086,0.5886,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,685.4063,383.9405,0.5157,0.4801,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,682.2175,627.0532,0.4888,0.5811,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,681.7663,617.6442,0.5594,0.526,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,682.1317,350.5868,0.5942,0.3742,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,681.0,610.0,0.4543,0.4427,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,680.9858,390.4172,0.4961,0.3748,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,681.0,381.0,0.4466,0.4372,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,677.0,660.0,0.4335,0.5934,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,677.1566,650.7676,0.7213,0.9218,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,676.0807,669.025,0.4937,0.6125,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,675.4237,627.3931,0.4904,0.629,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,675.0895,682.7908,0.4914,0.5191,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,673.6169,635.4311,0.5313,1.0485,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,673.0,700.0,0.4086,0.4526,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,672.5843,405.6379,0.5147,0.3718,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,673.9855,391.7066,0.4798,0.3645,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,670.7981,616.9983,0.5239,0.5412,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,670.0,354.0,0.4178,0.3114,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,669.1692,653.5496,0.4973,0.7139,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,667.4281,643.9,0.4955,0.834,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,666.0623,692.6,0.5927,0.5878,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,666.1645,672.7366,0.5011,0.6538,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,663.5055,608.2881,0.518,0.5624,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,661.0433,681.3528,0.4949,0.5325,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,659.3738,652.0472,0.4284,0.7491,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,660.0,640.0,0.4829,0.7894,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,660.5596,629.6101,0.4865,0.7437,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,659.9568,589.7722,0.5007,0.3788,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,658.139,712.6364,0.4863,0.5298,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,659.0,607.0,0.4203,0.5333,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,658.627,622.5918,0.4975,0.6564,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,657.252,699.801,0.4867,0.4712,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,657.0,690.0,0.4047,0.5042,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,656.088,674.1105,0.5071,0.6403,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,656.0,664.0,0.4188,0.6107,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,657.3209,648.39,0.4588,0.824,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,654.1787,613.7026,0.5081,0.6256,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,652.2524,635.6117,0.5178,0.8715,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,652.7957,599.8284,0.5254,0.5069,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,649.9241,667.043,0.8557,0.8706,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,649.3809,687.1165,0.5168,0.586,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,646.4836,619.4198,0.6401,1.2375,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,646.7476,610.8549,0.6931,0.8475,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,646.1389,695.0102,0.5222,0.6069,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,646.0,659.0,0.4305,0.6138,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,646.4844,648.99,0.6586,0.9805,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,644.3926,716.1151,0.6627,0.6521,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,644.3554,679.5568,0.4949,0.6736,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,643.0,627.0,0.4279,0.6922,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,641.8605,669.0477,0.5063,0.6466,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,641.7766,689.1075,0.5019,0.5961,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,639.0267,701.7524,0.7575,0.797,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,638.0189,617.841,0.489,0.5733,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,637.0783,385.9644,0.802,0.452,2
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,636.0,626.0,0.4896,0.577,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,636.0715,603.9789,0.4991,0.533,3
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,636.0,369.0,0.4322,0.3244,2
