fov,y,x,probability,object_intensity,nucleus_id
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,698.7459,367.7077,0.4924,9161.229,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,698.052,298.2671,0.7327,7344.704,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,697.5939,575.5398,0.5167,15238.078,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,696.89,507.6282,0.4847,8995.874,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,697.0,389.0,0.4706,9036.495,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,696.0803,588.6408,0.496,8313.874,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,695.7922,526.3065,0.7753,16076.488,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,694.772,495.1488,0.8473,12190.465,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,692.9341,559.0847,0.4641,11266.635,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,692.2596,396.9492,0.5074,11066.186,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,690.9953,537.051,0.8308,11965.894,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,690.3854,519.4792,0.6556,14845.824,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,691.0,433.0,0.4161,6185.6265,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,690.9597,326.0429,0.9158,10606.724,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,690.9373,555.3384,0.5023,10575.622,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,690.5327,348.8318,0.5681,8825.945,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,688.8364,417.2819,0.4955,10331.665,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,688.0443,585.0241,0.5682,12557.687,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,688.0298,570.5897,0.6047,12367.449,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,686.9449,625.5618,0.4815,7209.817,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,687.0157,315.4381,0.7732,8310.434,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,685.9514,524.0825,0.708,12348.086,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,686.0,374.0,0.4692,8950.374,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,685.7086,590.4012,0.4825,10495.11,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,684.5593,515.5276,0.5054,12311.357,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,683.9532,420.3687,0.5178,10444.401,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,682.7888,630.1924,0.5323,8445.393,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,682.1614,576.7477,0.598,13576.17,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,681.0,412.0,0.4341,8837.156,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,680.3296,440.9597,0.5168,6661.506,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,678.9658,583.3707,0.8234,17602.434,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,679.0441,568.9228,0.7892,14067.573,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,677.9214,458.969,0.7241,6793.5874,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,677.9996,327.4419,0.5074,8008.556,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,676.8054,615.9885,0.621,8683.251,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,675.3975,483.7484,0.5207,3848.4312,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,676.0,382.0,0.4644,10118.939,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,675.3919,510.1952,0.8281,19111.414,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,673.5668,395.6884,0.5021,11257.108,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,673.2176,628.2627,0.7012,12930.643,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,673.1467,448.9129,0.8669,9189.547,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,670.7484,578.0878,0.7098,14866.975,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,669.4261,554.4631,0.5633,8586.852,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,670.0911,410.2616,0.5689,10716.559,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,669.7776,374.7811,0.4945,10547.879,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,669.0,105.0,0.4368,2864.8904,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,668.0415,626.5444,0.6213,12612.961,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,667.9767,604.9781,0.7883,12604.056,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,667.3601,439.0846,0.4895,6653.629,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,667.9656,325.9666,0.8483,12146.921,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,667.5904,319.0017,0.5393,10815.683,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,666.3967,643.7067,0.505,4614.307,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,665.7107,460.9166,0.5791,6318.1045,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,665.6797,396.9428,0.5401,11813.192,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,666.3722,298.4867,0.613,7427.488,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,665.0391,501.0544,0.854,20097.588,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,663.8303,632.828,0.4844,7630.5713,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,663.0,373.0,0.4268,10220.531,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,662.154,317.2706,0.4928,10805.863,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,663.0107,307.0117,0.9223,10718.523,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,662.3141,617.8577,0.6404,9426.967,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,661.5769,485.6049,0.6919,16136.887,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,662.1966,403.9679,0.8163,13657.685,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,660.8645,633.6354,0.4468,6735.5767,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,659.0,423.0,0.4603,9804.223,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,660.1635,417.3551,0.4762,10557.919,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,658.0,587.0,0.4206,10194.326,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,658.0,382.0,0.4163,9273.849,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,656.3708,510.5052,0.5897,11312.616,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,656.9589,458.9799,0.8996,10601.155,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,655.0726,301.6626,0.4865,4569.665,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,654.6842,320.044,0.8543,14021.589,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,653.7752,646.532,0.7514,8309.517,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,654.0246,486.4645,0.4968,8675.699,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,654.2854,414.082,0.5198,11188.689,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,655.055,370.0244,0.4699,10616.555,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,654.0,366.0,0.4564,10327.434,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,652.8995,440.603,0.7263,10106.602,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,652.0,584.0,0.4113,8803.219,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,651.8352,572.9912,0.5069,9101.488,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,651.7219,498.8604,0.6781,11804.369,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,652.5417,491.6315,0.5568,10230.996,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,652.0,355.0,0.4685,6557.578,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,650.6659,597.8282,0.5081,11600.366,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,649.7788,401.4991,0.498,13821.02,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,647.7809,619.2186,0.5347,10827.065,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,648.4748,559.9565,0.5005,7860.7983,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,647.9126,396.8348,0.8287,19656.135,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,647.5764,387.939,0.4967,13375.789,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,647.8129,314.7129,0.5083,7280.8384,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,646.8713,645.1085,0.4868,5854.845,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,645.4601,377.4059,0.7227,17861.902,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,644.1304,329.7228,0.7306,13349.083,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,641.449,504.9549,0.508,7707.928,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,642.0612,490.8786,0.5712,9156.97,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,641.7176,363.6233,0.4995,9218.729,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,641.7292,83.7126,0.5249,4034.24,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,640.9541,647.5032,0.5927,7046.0366,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,641.2032,626.0342,0.7054,10650.43,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,640.5432,614.8184,0.7514,15435.321,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,640.9684,355.938,0.5938,10116.476,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,640.1409,575.0834,0.9104,16984.758,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,640.3453,440.4195,0.5045,8226.252,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,640.0122,345.0995,0.5182,11178.614,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,640.0402,292.9521,0.745,6802.268,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,639.1711,639.5951,0.6155,8657.247,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,639.6207,602.3597,0.4918,10540.568,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,638.7582,512.8195,0.4846,7605.1655,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,638.1734,582.1266,0.4909,10174.266,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,637.1136,531.8066,0.796,10772.748,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,636.5623,518.828,0.7705,11817.895,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,635.9937,335.9454,0.8749,15924.312,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,634.9208,397.0314,0.4865,13296.418,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,635.369,386.0655,0.6371,16298.675,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,633.2132,321.1141,0.6086,9504.205,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,633.0,251.0,0.4753,6162.881,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,631.8731,371.5304,0.7357,12754.473,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,631.9605,101.2941,0.7449,6198.858,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,630.9964,655.0235,0.7493,5385.5044,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,631.4813,630.7644,0.7489,11532.76,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,630.9632,547.6038,0.5265,8196.121,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,630.5976,353.0131,0.517,12753.051,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,631.1862,67.6133,0.4929,2706.459,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,630.1134,600.0404,0.5034,10512.345,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,629.7715,509.1227,0.6346,8628.351,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,629.4901,306.5101,0.4965,5019.558,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,630.2213,260.541,0.4981,6255.9575,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,629.8453,583.892,0.4954,9623.236,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,629.0,495.0,0.409,5463.4624,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,629.0536,451.9331,0.8732,15223.14,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,629.0779,338.2153,0.495,10790.562,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,627.8778,442.9244,0.4997,7365.9897,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,628.5514,394.2016,0.493,13245.753,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,626.9765,614.7262,0.6046,12498.529,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,627.0092,566.0395,0.9522,23505.246,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,627.0,298.0,0.409,4650.5127,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,626.3103,515.301,0.7093,12328.523,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,625.6947,457.9703,0.6714,11955.922,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,625.3671,643.6161,0.5688,7297.7695,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,624.7194,98.6888,0.5607,4623.494,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,621.9138,520.296,0.4986,7999.327,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,622.2031,385.2952,0.7688,15780.8125,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,622.4382,350.9841,0.8191,16754.12,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,621.681,334.1711,0.5097,9632.323,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,620.9564,467.798,0.7754,8975.482,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,620.0987,632.0441,0.5544,7559.183,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,620.0,590.0,0.474,11278.866,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,620.0,367.0,0.4427,10089.603,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,617.9617,308.9741,0.7341,7414.7354,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,617.3349,654.113,0.7548,7228.424,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,617.0267,642.9722,0.9429,12847.3,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,617.11,605.9342,0.7318,17440.193,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,617.5123,283.5378,0.5051,6640.052,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,616.2709,564.5579,0.7629,18562.182,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,614.8887,594.2872,0.5997,12203.12,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,614.008,623.6329,0.65,9243.15,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,614.0084,439.7667,0.4926,8756.049,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,614.0,386.0,0.4515,12982.803,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,614.4143,243.1823,0.7854,19721.365,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,612.9381,520.4045,0.8169,14028.136,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,614.0757,458.6568,0.4887,7649.4463,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,612.9765,369.1093,0.8913,14757.453,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,612.3235,302.3673,0.5144,6223.6006,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,611.9375,609.9534,0.8584,15329.91,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,612.0084,550.8106,0.5087,13610.857,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,610.5388,589.5383,0.5364,12257.204,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,611.2105,558.8985,0.7792,17070.668,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,610.3651,503.5307,0.5054,7075.7754,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,611.4346,253.2634,0.5394,8527.327,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,609.8885,541.9213,0.7507,15599.118,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,610.1461,529.6861,0.5174,12637.178,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,610.3981,350.0486,0.6012,12422.085,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,609.4943,444.5488,0.4909,9286.72,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,608.2486,602.0455,0.5831,10508.82,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,608.9253,570.5303,0.4959,13168.446,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,608.0333,264.0147,0.9267,11863.306,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,607.9662,198.9934,0.9387,10252.45,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,607.4304,650.5645,0.4988,5298.0957,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,607.7663,385.0674,0.476,11880.861,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,607.5076,344.9628,0.4853,10225.917,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,606.3378,244.0224,0.5189,13231.771,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,605.9516,582.7259,0.77,14811.165,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,606.0159,504.7786,0.784,10769.4795,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,605.328,311.3613,0.5308,6608.512,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,605.0,626.0,0.4169,8181.4946,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,605.9719,438.3704,0.5058,8297.092,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,603.5741,660.9286,0.7665,7680.065,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,603.739,620.3306,0.7709,12980.262,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,604.2539,557.8721,0.8351,20545.06,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,603.8463,453.9816,0.666,11763.491,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,604.5511,296.8157,0.5694,9079.607,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,603.4877,472.198,0.4855,4365.1104,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,602.9642,286.9683,0.956,19161.688,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,602.8231,240.3981,0.7489,17128.473,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,602.0,537.0,0.4541,10920.787,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,602.011,122.0468,0.6222,6357.4385,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,601.1192,633.3532,0.4836,5808.6484,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,599.9146,380.9936,0.8724,16927.34,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,600.0,373.0,0.4472,12050.555,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,599.4695,359.4135,0.6002,11082.633,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,599.0107,153.9456,0.9042,15106.856,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,598.1426,577.1213,0.7626,14546.434,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,597.865,522.1099,0.5397,12483.095,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,598.3768,431.204,0.746,12018.909,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,598.2097,306.5435,0.6152,7653.297,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,598.5913,280.094,0.5043,9047.467,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,596.912,538.102,0.4956,11516.309,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,597.0,345.0,0.4392,9537.045,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,595.8702,438.0519,0.6485,9154.959,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,595.7154,366.6118,0.6479,12178.8125,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,596.0,149.0,0.4396,7874.3247,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,595.1218,668.4937,0.8052,8535.965,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,595.2049,651.0444,0.5106,5942.0444,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,594.1814,545.9983,0.4753,10625.29,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,595.0212,508.981,0.8951,15343.453,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,594.8818,193.9872,0.7286,12334.242,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,595.0,133.0,0.4823,5808.3975,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,594.853,86.9139,0.5046,4474.397,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,593.544,643.8818,0.5567,7616.6543,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,594.0128,561.0609,0.7935,15202.135,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,594.2576,450.7168,0.4998,8558.783,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,594.2569,376.4308,0.5261,13606.315,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,593.5949,161.0018,0.6907,10319.115,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,594.3458,141.9602,0.5042,6836.57,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,593.0,626.0,0.4267,6495.203,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,592.851,516.9854,0.5576,10273.7705,8
