fov,hub_id,hub_uid,nucleus_id,radius_start_nm,radius_end_nm,radius_center_nm,bin_index,h3k27ac_sum_intensity,h3k27ac_mean_intensity,h3k27ac_median_intensity,expected_h3k27ac_sum_intensity,local_h3k27ac_mean,spen_sum_intensity,spen_mean_intensity,spen_median_intensity,expected_spen_sum_intensity,local_spen_mean,local_reference_pixel_count,h3k27ac_rdf_local_norm,spen_rdf_local_norm,pixel_count,spotiflow_intensity,nucleus_spen_median,nucleus_h3k27ac_mean
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,0.0,100.0,50.0,0,18100924.875,2011213.875,2021138.125,17837929.157510906,1981992.1286123227,127416.275390625,14157.363932291666,14246.8115234375,78486.33103871321,8720.703448745911,917,1.0147436238347407,1.6234199471979038,9,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,50.0,150.0,100.0,1,37987857.875,1999360.9407894737,2026793.25,37657850.44363413,1981992.1286123227,248725.7578125,13090.829358552632,13190.5625,165693.3655261723,8720.703448745911,917,1.0087633103716267,1.501120802409027,19,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,100.0,200.0,150.0,2,57676694.375,1988851.5301724137,2046621.375,57477771.72975736,1981992.1286123227,340714.875,11748.788793103447,11571.060546875,252900.40001363144,8720.703448745911,917,1.0034608621603829,1.3472294823639477,29,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,150.0,250.0,200.0,3,70848009.5,1968000.263888889,2066163.5625,71351716.63004363,1981992.1286123227,380698.94140625,10574.970594618055,10464.47705078125,313945.32415485283,8720.703448745911,917,0.992940504393814,1.2126281620250254,36,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,200.0,300.0,250.0,4,86269208.875,1960663.8380681819,2062833.6875,87207653.6589422,1981992.1286123227,426890.1884765625,9702.049738103693,9496.02099609375,383710.9517448201,8720.703448745911,917,0.9892389630431713,1.1125306341541639,44,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,250.0,350.0,300.0,5,105518267.75,1954041.9953703703,2064886.0625,107027574.94506542,1981992.1286123227,493001.7802734375,9129.66259765625,8892.40625,470917.9862322792,8720.703448745911,917,0.9858979595133299,1.0468952018967173,54,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,300.0,400.0,350.0,6,124063074.875,1938485.544921875,2056809.125,126847496.23118865,1981992.1286123227,559025.666015625,8734.77603149414,8580.212890625,558125.0207197383,8720.703448745911,917,0.9780490633326033,1.0016136981186137,64,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,350.0,450.0,400.0,7,143731783.5,1942321.3986486488,2066246.75,146667417.51731187,1981992.1286123227,633990.4584960938,8567.438628325592,8467.48193359375,645332.0552071974,8720.703448745911,917,0.9799844159868338,0.9824251768998795,74,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,400.0,500.0,450.0,8,164842701.25,1939325.8970588236,2056799.875,168469330.93204743,1981992.1286123227,722228.412109375,8496.804848345588,8291.412109375,741259.7931434024,8720.703448745911,917,0.9784730570129098,0.9743256261703841,85,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,450.0,550.0,500.0,9,185802741.875,1955818.3355263157,2056538.75,188289252.21817067,1981992.1286123227,822975.5102539062,8662.900107935855,8291.412109375,828466.8276308615,8720.703448745911,917,0.9867941992764964,0.9933717112214877,95,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,500.0,600.0,550.0,10,201718109.75,1958428.25,2056538.75,204145189.24706924,1981992.1286123227,913771.5717773438,8871.568658032464,8379.6953125,898232.4552208289,8720.703448745911,917,0.9881110130196022,1.017299660534638,103,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,550.0,650.0,600.0,11,213612062.25,1996374.4135514018,2069534.25,212073157.76151854,1981992.1286123227,967688.23046875,9043.815238025702,8704.8134765625,933115.2690158125,8720.703448745911,917,1.0072564793429069,1.0370511153347675,107,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,600.0,700.0,650.0,12,236631728.625,2022493.407051282,2130372.0,231893079.04764175,1981992.1286123227,1054530.5390625,9013.081530448719,8575.4921875,1020322.3035032717,8720.703448745911,917,1.020434631325865,1.0335268918867837,117,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,650.0,750.0,700.0,13,253800866.875,1982819.2724609375,2143661.75,253694992.4623773,1981992.1286123227,1129490.3618164062,8824.143451690674,8062.15625,1116250.0414394767,8720.703448745911,917,1.000417329532582,1.0118614287887107,128,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,700.0,800.0,750.0,14,268763531.625,2005697.9972014925,2219265.75,265586945.23405126,1981992.1286123227,1159305.4658203125,8651.533327017258,8077.11669921875,1168574.2621319522,8720.703448745911,917,1.0119606270110504,0.9920682864478552,134,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,750.0,850.0,800.0,15,295562334.6875,1997042.8019425676,2220677.375,293334835.03462374,1981992.1286123227,1249487.8583984375,8442.485529719172,7937.412841796875,1290664.1104143949,8720.703448745911,917,1.0075937099411099,0.9680968489913794,148,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,800.0,900.0,850.0,16,315375391.4375,1983493.027908805,2171800.75,315136748.4493593,1981992.1286123227,1305688.419921875,8211.87685485456,7849.54638671875,1386591.8483505999,8720.703448745911,917,1.0007572680409853,0.9416530332808732,159,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,850.0,950.0,900.0,17,327581131.0,1997445.9207317072,2161033.375,325046709.09242094,1981992.1286123227,1316488.5859375,8027.369426448171,7735.21923828125,1430195.3655943295,8720.703448745911,917,1.0077971006525663,0.9204956313016874,164,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00819,8,900.0,1000.0,950.0,18,344045416.25,1988701.828034682,2120451.5,342884638.2499318,1981992.1286123227,1387313.6489257812,8019.154040033418,7776.52099609375,1508681.6966330428,8720.703448745911,917,1.0033853310139316,0.9195535758284062,173,14866.974609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,0.0,100.0,50.0,0,26547159.25,3318394.90625,3353824.5,17521747.04678999,2190218.3808487486,96684.96875,12085.62109375,12072.720703125,46055.25298600721,5756.906623250901,919,1.515097734210441,2.099325537944074,8,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,50.0,150.0,100.0,1,64670402.0,3233520.1,3174253.0,43804367.61697497,2190218.3808487486,219280.5546875,10964.027734375,10927.67138671875,115138.13246501802,5756.906623250901,919,1.476345979137913,1.90449983852329,20,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,100.0,200.0,150.0,2,93966300.25,3132210.0083333333,3018367.25,65706551.425462455,2190218.3808487486,297581.33203125,9919.377734375,9798.42919921875,172707.19869752703,5756.906623250901,919,1.4300902758014231,1.7230395390317395,30,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,150.0,250.0,200.0,3,107587554.25,2988543.173611111,2850166.625,78847861.71055496,2190218.3808487486,319664.71044921875,8879.575290256076,8674.458984375,207248.63843703244,5756.906623250901,919,1.364495522338278,1.5424212813168432,36,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,200.0,300.0,250.0,4,124050496.25,2819329.460227273,2786810.0,96369608.75734493,2190218.3808487486,350965.8359375,7976.496271306818,7830.5546875,253303.89142303966,5756.906623250901,919,1.2872366905873251,1.3855524838793587,44,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,250.0,350.0,300.0,5,137964414.25,2653161.8125,2676829.75,113891355.80413494,2190218.3808487486,386325.1240234375,7429.329308143029,7045.271484375,299359.14440904686,5756.906623250901,919,1.2113686177137517,1.2905071758742055,52,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,300.0,400.0,350.0,6,167999920.875,2545453.346590909,2646709.125,144554413.1360174,2190218.3808487486,463462.80126953125,7022.163655598958,6623.290771484375,379955.83713455946,5756.906623250901,919,1.1621915736112582,1.2197807112656576,66,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,350.0,450.0,400.0,7,194424747.125,2492624.9631410255,2564787.375,170837033.7062024,2190218.3808487486,515713.037109375,6611.705603966346,6199.773681640625,449038.7166135703,5756.906623250901,919,1.13807142928601,1.1484823424550776,78,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,400.0,500.0,450.0,8,200441614.25,2414959.2078313255,2456235.25,181788125.61044613,2190218.3808487486,511262.298828125,6159.786732868976,5822.5625,477823.2497298248,5756.906623250901,919,1.1026111500787816,1.0699820469539891,83,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,450.0,550.0,500.0,9,208117853.375,2364975.606534091,2366714.5,192739217.51468986,2190218.3808487486,508333.6828613281,5776.519123424183,5527.468994140625,506607.7828460793,5756.906623250901,919,1.079789863519281,1.0034067775381437,88,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,500.0,600.0,550.0,10,222188046.5,2290598.4175257734,2303525.25,212451182.9423286,2190218.3808487486,530646.2275390625,5470.57966535116,5412.56201171875,558419.9424553374,5756.906623250901,919,1.0458310630367944,0.9502637481137303,97,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,550.0,650.0,600.0,11,254381098.0,2212009.547826087,2244249.5,251875113.79760608,2190218.3808487486,610963.3708496094,5312.724963909647,5257.07373046875,662044.2616738536,5756.906623250901,919,1.009949312437463,0.9228436922101011,115,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,600.0,700.0,650.0,12,267592666.25,2175550.1321138213,2225333.75,269396860.84439605,2190218.3808487486,642025.2619628906,5219.71757693407,5248.2841796875,708099.5146598609,5756.906623250901,919,0.9933028373502906,0.9066879000351958,123,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,650.0,750.0,700.0,13,263659564.125,2109276.513,2126987.5,273777297.6060936,2190218.3808487486,641793.6328125,5134.3490625,5248.2841796875,719613.3279063627,5756.906623250901,919,0.9630439281504969,0.8918590136173955,125,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,700.0,800.0,750.0,14,276368897.25,2062454.4570895522,2079284.125,293489263.0337323,2190218.3808487486,688012.0598144531,5134.418356824277,5206.11328125,771425.4875156208,5756.906623250901,919,0.9416661256811819,0.8918710503462869,134,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,750.0,850.0,800.0,15,290589251.875,2004063.8060344828,2027335.875,317581665.22306854,2190218.3808487486,743707.1545410156,5129.014858903556,5127.50927734375,834751.4603713807,5756.906623250901,919,0.9150063863758976,0.8909324389922487,145,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,800.0,900.0,850.0,16,310888750.75,1943054.6921875,1965241.625,350434940.9357998,2190218.3808487486,825163.2529296875,5157.2703308105465,5107.668701171875,921105.0597201441,5756.906623250901,919,0.8871511211747442,0.8958405387333273,160,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,850.0,950.0,900.0,17,324462270.8125,1908601.593014706,1948036.0625,372337124.74428725,2190218.3808487486,870766.1174316406,5122.153631950827,5105.271728515625,978674.1259526532,5756.906623250901,919,0.8714206810167893,0.8897406136940897,170,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,821,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00821,8,900.0,1000.0,950.0,18,322766840.375,1854981.841235632,1905391.0,381097998.26768225,2190218.3808487486,884793.1477050781,5085.01809025907,5002.899169921875,1001701.7524456568,5756.906623250901,919,0.8469392173198701,0.8832900067758231,174,12612.9609375,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,0.0,100.0,50.0,0,20322136.125,2258015.125,2233843.5,23142571.24241603,2571396.8047128925,106968.4306640625,11885.381184895834,12079.9677734375,69686.46865689328,7742.940961877031,923,0.8781278412034572,1.5349957133102818,9,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,50.0,150.0,100.0,1,45822584.375,2291129.21875,2326270.125,51427936.09425785,2571396.8047128925,220314.921875,11015.74609375,10993.9267578125,154858.81923754062,7742.940961877031,923,0.8910057034179968,1.4226824339726827,20,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,100.0,200.0,150.0,2,65611665.125,2343273.754464286,2386923.625,71999110.531961,2571396.8047128925,275451.4150390625,9837.550537109375,9755.8623046875,216802.3469325569,7742.940961877031,923,0.9112843844907562,1.270518603402159,28,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,150.0,250.0,200.0,3,94071077.75,2412078.9166666665,2461441.25,100284475.3838028,2571396.8047128925,346577.01416015625,8886.590106670674,8907.2900390625,301974.69751320424,7742.940961877031,923,0.9380422781290598,1.14770216516237,39,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,200.0,300.0,250.0,4,126970115.625,2441732.9927884615,2550088.25,133712633.8450704,2571396.8047128925,429394.77783203125,8257.591881385217,8329.60986328125,402632.93001760566,7742.940961877031,923,0.9495745613097204,1.0664671114040658,52,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,250.0,350.0,300.0,5,126042280.625,2471417.2671568627,2603662.5,131141237.04035752,2571396.8047128925,406214.16357421875,7964.983599494485,8062.72314453125,394889.9890557286,7742.940961877031,923,0.9611185883980311,1.0286767829834553,51,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,300.0,400.0,350.0,6,138916174.875,2480645.979910714,2618076.5,143998221.063922,2571396.8047128925,435725.76611328125,7780.817252022879,7861.951904296875,433604.6938651138,7742.940961877031,923,0.9647075765841161,1.0048917188355606,56,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,350.0,450.0,400.0,7,182392113.375,2464758.2888513515,2563882.875,190283363.54875404,2571396.8047128925,568629.484375,7684.182221283784,7704.196533203125,572977.6311789004,7742.940961877031,923,0.9585289537320368,0.9924113149147654,74,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,400.0,500.0,450.0,8,208517192.875,2482347.5342261903,2557467.5,215997331.59588298,2571396.8047128925,644691.6899414062,7674.901070731027,7738.729248046875,650407.0407976706,7742.940961877031,923,0.9653693003259973,0.9912126553100425,84,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,450.0,550.0,500.0,9,228031074.5,2478598.6358695654,2526947.5,236568506.0335861,2571396.8047128925,694077.6669921875,7544.322467306386,7635.21240234375,712350.5684926868,7742.940961877031,923,0.9639113773987564,0.974348442594544,92,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,500.0,600.0,550.0,10,258370597.75,2484332.670673077,2505962.125,267425267.6901408,2571396.8047128925,768051.9116210938,7385.114534818209,7264.431396484375,805265.8600352113,7742.940961877031,923,0.9661413073702809,0.9537867550817436,104,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,550.0,650.0,600.0,11,272445207.125,2522640.806712963,2505434.625,277710854.9089924,2571396.8047128925,790079.7641601562,7315.553371853299,7036.44677734375,836237.6238827194,7742.940961877031,923,0.981039099873435,0.9448029382985084,108,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,600.0,700.0,650.0,12,267050751.25,2567795.685096154,2544592.625,267425267.6901408,2571396.8047128925,759453.181640625,7302.434438852163,7004.249755859375,805265.8600352113,7742.940961877031,923,0.9985995472926861,0.9431086294996002,104,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,650.0,750.0,700.0,13,340054937.5,2615807.2115384615,2567464.75,334281584.612676,2571396.8047128925,964996.1127929688,7423.047021484375,7131.36474609375,1006582.3250440141,7742.940961877031,923,1.0172709271257447,0.9586857316919141,130,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,700.0,800.0,750.0,14,409323150.375,2623866.3485576925,2572666.375,401137901.5352112,2571396.8047128925,1180915.6069335938,7569.971839317908,7398.2509765625,1207898.790052817,7742.940961877031,923,1.0204050746849467,0.9776610562561758,156,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,750.0,850.0,800.0,15,394930912.125,2632872.7475,2613064.875,385709520.70693386,2571396.8047128925,1158890.412109375,7725.936080729167,7472.390869140625,1161441.1442815547,7742.940961877031,923,1.023907606431817,0.9978038214120979,150,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,800.0,900.0,850.0,16,414010620.0,2653914.230769231,2646574.125,401137901.5352112,2571396.8047128925,1218847.28125,7813.12359775641,7313.23828125,1207898.790052817,7742.940961877031,923,1.032090506570242,1.0090640799439035,156,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,850.0,950.0,900.0,17,436169652.25,2659571.050304878,2663331.625,421709075.9729144,2571396.8047128925,1273811.921875,7767.145865091464,7177.705322265625,1269842.3177478332,7742.940961877031,923,1.0342904080110773,1.003126060670436,164,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00822,8,900.0,1000.0,950.0,18,464306846.75,2668430.153735632,2660850.75,447423044.0200433,2571396.8047128925,1327234.4467773438,7627.784176881286,7150.932373046875,1347271.7273666034,7742.940961877031,923,1.0377356574624717,0.9851275134909683,174,12604.0556640625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,824,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00824,8,0.0,100.0,50.0,0,9541967.75,1060218.638888889,1039974.875,10995044.053358613,1221671.5614842903,163351.82421875,18150.202690972223,18219.439453125,71887.91410482123,7987.546011646804,923,0.8678426119707318,2.2723127559461993,9,20097.587890625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,824,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00824,8,50.0,150.0,100.0,1,21788492.5625,1089424.628125,1102656.375,24433431.229685806,1221671.5614842903,318016.279296875,15900.81396484375,15559.47705078125,159750.92023293607,7987.546011646804,923,0.891749192230836,1.9907007661249712,20,20097.587890625,5896.84228515625,1976560.4363424233
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,824,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00824,8,100.0,200.0,150.0,2,31887104.875,1138825.174107143,1126587.3125,34206803.72156013,1221671.5614842903,365425.6591796875,13050.916399274554,12977.35009765625,223651.28832611052,7987.546011646804,923,0.9321860392031294,1.633908134018226,28,20097.587890625,5896.84228515625,1976560.4363424233
